"","ID","site","width","length","l_w_index","area","percent_area","contour_length","area_contour_ratio","position_longest_extend","position_widest_extend","length_lower_part","relative_length_lower_part","length_upper_part","relative_length_upper_part","upper_to_lower_ratio","width_left_part","relative_width_left_part","width_right_part","relative_width_right_part","left_to_right_ratio","tip_angle","MP_CM_x_offset","MP_CM_y_offset","FD","ka_cal_BP","typology","region","clust","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44"
"Milovice1_03_05","Milovice1_03_05","Milovice1",9,40,4.4,222,60,91,243,4,2,13,32,27.1,67,2.1,5.9,65,3.1,34,1.9,23,0.3,-2.4,1.86440995297806,29.9,"Point","Moravia",2,-100.654852351126,-16.9727083703844,5.55189479642899,3.64632365691348,2.77326334021206,-2.17715095941228,1.38504123740879,3.04063519279083,6.81097107006703,2.41816948159437,-0.768526872810157,0.338591103651325,0.355868579512254,-1.05517763476678,0.954006076354578,0.517225704823502,-0.824847840417715,0.721791463084254,-0.139676608332006,-0.364844255526014,-1.17028395352435,-0.295682012092822,-0.0631334346255381,0.038569485658764,0.757164224034508,0.0287628125188193,-0.347607652300902,0.146394992719067,0.231427582524889,-0.228456783946353,-0.35922723705219,-0.097480866283225,0.213589890642146,0.399042067562289,-0.222539394896578,0.146693141424547,-0.00442478224461127,0.00726394428920264,0.226734449523548,-0.18336437415655,-0.00405308633914814,0.0337150445131797,0.0470309071409777,0.0602151610411284
"Milovice1_03_06","Milovice1_03_06","Milovice1",10,45,4.5,320,65,108,296,3,2,11,24,34.5,76,3.1,5.7,56,5,50,1.1,32,0.2,-2.3,1.88747049349294,29.9,"Point","Moravia",2,-134.518400667764,-1.99077667543609,3.65290995955982,2.04692017289206,-2.9144610858145,-6.32863393831095,2.71044699670733,3.6920613252211,1.57820024438943,1.53628171443973,0.550638594601583,-1.43040900682471,-1.93314087733051,-0.630745478991376,1.01721990286138,-0.315111680842437,0.656379858282904,0.560944228492297,1.40656693243859,-0.391142866341859,0.458552400334469,1.84754045363721,-0.680873357779578,0.115930699756602,-0.160298239999507,0.212581142535991,-0.901171048164235,-0.235739542613541,0.459111658213325,-0.0895884176353754,-0.154219809631016,-0.0475511677603573,0.398431090924591,0.541522857199601,-0.242069446489624,0.373034934227387,-0.186878361412377,-0.0514301787413916,-0.0643883873383765,0.0696134827880908,0.0283495246924036,0.0408303002559093,0.0206788753662522,0.0207867568968556
"Milovice1_03_08","Milovice1_03_08","Milovice1",5,24,4.8,103,73,55,187,3,3,9.7,40,14.4,59,1.5,2.7,53,3.3,66,0.8,57,0,0.2,1.90722118148275,29.9,"Point","Moravia",1,-12.2973764751118,4.73901597433373,-2.1678445714499,-6.02245262431319,0.459004926720268,1.67649068854468,-0.910462921118635,-0.73816879370788,1.36570973530608,-0.179930209079626,1.73284621680129,-0.859206977544172,-1.66139200995452,-0.0697167884863661,-0.568400728734911,0.864507570350537,-0.205687356524064,-0.559399948064682,-0.502271268469664,-0.188872901844108,0.292925008551508,0.245379939218456,-0.0771114292986905,-0.766254117411749,0.0816379531120922,0.508470533597331,0.0522086974514633,0.220543895313231,0.151032417698818,-0.191643995873557,0.0447964253272656,0.132688398075513,0.182823488392957,0.08808930646862,-0.245215626751319,0.48761477324559,0.0382249815405778,0.174885678755211,0.0734609049137568,-0.0246207575606129,0.0487203994329749,0.00634409389634409,0.0629596311627315,-0.132586985668025
"Milovice1_03_09","Milovice1_03_09","Milovice1",6,22,3.7,89,65,51,174,3,2,8.2,37,13.9,63,1.7,3.3,54,2.9,47,1.1,48,-0.1,-0.4,1.91518434835,29.9,"Non_backed_microlith","Moravia",1,-1.52618839460855,3.11720831961343,-3.38058796132487,-3.67734253588466,-0.150539823003272,-0.0306524646986662,-0.975447774398601,1.61859906000694,1.79389641018395,0.476601098423647,1.58563341954494,-0.466307422046999,0.362949051154079,0.390990752448916,-0.543677451629269,-0.672574011961032,-0.548884151532999,-0.46314192453192,-0.601894792665163,0.81271970624989,0.643413715979547,0.300784351598608,0.12582487009195,0.0608714781491931,-0.663490768694215,0.146181031597991,0.319329092803474,0.159363304425979,-0.680814487597986,-0.532207709904775,-0.717271124191988,0.0234882673701053,0.207530870767394,-0.114078857578169,0.136837774449186,-0.0697589411898487,0.0228085152788519,-0.0963224590818021,-0.0508988536446869,0.155706953730149,-0.0354684488918771,-0.00584822507311626,-0.0396964196411877,-0.130032287171668
"Milovice1_03_10","Milovice1_03_10","Milovice1",12,52,4.3,450,64,120,375,3,3,21.2,40,31,59,1.5,6.8,56,6.1,51,1.1,38,-0.1,-1.7,1.92255222545583,29.9,"Non_backed_microlith","Moravia",2,-174.280280772569,3.64915236156999,-2.44300536831448,-2.20452701677315,-1.84817969914037,-0.573788815777205,2.30179160853233,4.14439334949716,5.2955733079885,-0.295799368288485,0.476522891549501,-1.30441051802987,0.951054890147846,-0.942786571435632,0.130272103489545,0.477355118728836,-0.646900226692176,-0.943527769521137,0.40055221332237,0.25419481664711,-0.596835475012736,-1.75325971222383,-1.06739169533676,0.224417953215944,-1.20752158307347,0.0290372475901285,-0.485865047626924,-0.36764800507161,-0.225783987413943,0.019522010129955,0.281587681072057,-0.331825475138972,-0.231803833748718,-0.251999064208106,-0.29324926413552,0.0586807608060544,-0.0897107850826578,0.0686226308265908,0.13981929705406,-0.0556285072420181,0.0172339199204031,0.218592283828916,-0.100270380442472,-0.130311603920641
"Pavlov1_01_01","Pavlov1_01_01","Pavlov1",5,20,4,74,67,48,154,5,3,11,54,9.8,49,0.9,4.9,97,0.4,7,12.9,49,0.5,0.1,1.94407234786433,30.7,"Non_backed_microlith","Moravia",1,-30.7260872071976,-60.5951745006563,-6.22964769433503,5.76099724429544,7.25401457673077,5.10324481966015,3.02845752736575,-1.91050754002521,2.04307770321766,-2.74651630136655,0.388927424947006,-0.739993254939285,-0.396255490608361,2.32555074196531,-1.7186935322465,-0.205119142989675,0.636320989147289,-1.58200500137706,-0.0575001556640152,-0.363762528817095,0.39467709022675,-0.0482611449260287,0.0259532381785521,1.03352766747869,-0.553391876964114,-0.258888618362229,-0.269383426119892,-0.334817048104784,0.276450695711199,-0.754532807734698,0.173871955078829,0.282840060594497,0.6011095601216,0.101336662994945,0.360500481806317,-0.342091674103119,-0.270049446504429,-0.341827250338926,0.115340230146711,-0.0872214816981234,0.0870023264453328,0.0470174944259313,0.0873544629697453,0.106545781046357
"Pavlov1_01_02","Pavlov1_01_02","Pavlov1",5,18,3.6,73,66,44,165,4,3,9.8,54,8.4,46,0.9,4.7,94,0.7,14,6.7,51,0.1,-0.8,1.97353886669153,30.7,"Non_backed_microlith","Moravia",1,-23.6966031948662,-31.7996624999785,-14.5073921408907,1.56182260132691,-0.43639194212204,-2.93455193143225,-0.896925826903137,-1.44679316359873,0.908071645841572,-2.02010723113349,-1.39144295992063,-2.27977815649002,1.0740973681333,-0.17173037371848,1.22957118611097,0.924533823087459,1.15004622576488,0.635332736175618,-0.970767418070169,0.940447600352892,-0.126163697939353,0.359807409475981,0.0976018907775948,-0.1352828711185,0.281238572822831,-0.115764328089082,-0.113675806661155,-0.252145513756483,-0.14527485711016,0.0423803797728672,0.214918187691095,0.225680997636731,-0.245469509887005,-0.0846854741893647,-0.158508931846751,-0.0604097496144904,-0.0803914374039836,0.0620968646413658,-0.108164372826579,0.0072362307043963,-0.123682306508198,0.0546742710258306,0.100834088254954,0.161869717960725
"Pavlov1_01_03","Pavlov1_01_03","Pavlov1",4,16,4,55,70,37,148,2,4,10.4,64,5.9,36,0.6,1.1,28,3.6,91,0.3,80,-0.3,0.7,1.93146445390132,30.7,"Non_backed_microlith","Moravia",1,0.415136760606978,48.1323190471597,-10.4816826676332,2.62425328112927,-0.54621589260983,5.5537323829037,-3.93757701460154,-0.594142297406248,-0.756636195402831,-2.01421241457784,0.0247209336864515,-0.0382326040041237,0.223893673450375,-0.609847802547766,0.33299642323906,0.110564888528304,-0.104690155636902,0.199877025449237,-0.26595176069487,0.0211344957327295,-0.307284806684281,0.0755761383897685,-0.753045950647577,0.0118491573630848,0.228882906672161,-0.174343731483626,0.104787204895056,0.16579486354192,0.251612544301905,-0.250279104108298,-0.135121826058852,-0.00558941491815273,-0.0457304681631694,-0.115181655137652,0.191363956706778,0.0152951472749805,-0.0198800095502943,0.0143411222263219,0.0835431269520963,-0.162980561227235,-0.132865619136168,0.121424672623004,-0.0823602030145537,-0.0355042156323639
"Pavlov1_01_04","Pavlov1_01_04","Pavlov1",5,20,4,80,69,47,170,2,4,12.7,63,7.8,38,0.6,1.5,29,4,79,0.4,75,-0.3,0.5,1.95925668583421,30.7,"Non_backed_microlith","Moravia",2,-39.2179328129759,32.2429196316413,-4.6131405368549,-6.60711880624072,2.5510478956969,6.45756266324077,0.764305050243674,0.236211974349112,-0.157272905378232,-2.04563517424946,1.04442748468553,-0.284068960383575,-0.0447391840341742,-0.281598182190519,-0.470763041116407,1.01606813297831,-0.473152406233176,0.332094154691801,-0.398423835423834,1.19490370215382,-0.858858542892176,-0.0926520520887553,-0.0716339815632245,-0.524222223569605,-0.484923416639009,0.714839923506058,-0.861325271392182,-0.0135837932426874,0.239286339581826,0.181881606687768,0.350260735288875,-0.073651191913036,0.08169994748731,-0.233265838137237,-0.471498734300715,0.355202976912712,0.0636410360810248,-0.301187017804515,0.0822288324739031,0.132904574748516,-0.00188993771803803,-0.0765018039680606,0.0500301405786524,-0.0748627462391766
"Pavlov1_01_05","Pavlov1_01_05","Pavlov1",5,26,5.2,102,65,61,167,1,3,11.8,45,14.6,56,1.2,0,0,5.2,103,0,41,-0.4,-0.5,2.03568458586415,30.7,"Non_backed_microlith","Moravia",2,-81.9126135959433,48.2387573024981,7.11369330042347,3.22082804417958,4.97985112482752,0.809632496352912,5.61837945291752,-3.51922351797152,0.0906229873443973,0.999749134481286,0.808775030312106,2.2980621094832,-0.051031624185704,-0.962487165968021,0.126206092424013,-0.695605776953132,0.0478775806403159,0.539651066532864,-0.261858681461258,-0.745370118212777,1.12252672271016,-0.40190496991001,-0.452042590989902,0.237920508566727,-0.128430729103929,-0.111586483424987,-0.0807379268038443,0.244766925789223,-0.703089969099535,-0.111402628633505,0.0985395962378959,0.155287927531144,-0.273753603391679,-0.0234871272959532,-0.262679686462671,-0.0122611819988129,0.081721941105892,-0.0698642964415839,-0.295685285411405,-0.23669408822635,0.237014066088091,0.167383667634484,-0.129021030123214,0.0948881682385189
"Pavlov1_01_06","Pavlov1_01_06","Pavlov1",8,27,3.4,187,70,69,271,4,3,12.4,45,15.6,57,1.3,7.3,91,1.6,19,4.6,58,0.3,-0.8,1.92341673605958,30.7,"Non_backed_microlith","Moravia",2,-111.440505174864,-35.9182463259186,-24.5655230254928,-3.12988343257012,-1.63767948025455,-3.91236266292139,-4.25978210578787,-2.17051085606011,0.904074551053751,-1.75909637723858,0.758557295584431,0.496130843751418,0.636601859393819,-0.813083058079077,-0.969616976514738,-0.797759983162074,-0.706297244203354,-0.167190302547147,-0.22219559848285,0.192502007496815,0.835817107058372,-0.795811936074172,0.256308993863781,-0.0126253594089227,-0.0866113692965716,1.16625909438088,0.0120112708451045,0.342924961569662,0.148774685298071,0.44661075870548,-0.247379572027001,-0.263279722963245,-0.129125799897263,0.559834848921651,0.2285146595433,0.391624890200942,-0.00582722216948194,-0.136548675339596,0.0510950995886396,-0.0834954947171583,-0.0481706145027616,-0.00157827358707198,-0.290633479265258,0.178604284007259
"Pavlov1_01_07","Pavlov1_01_07","Pavlov1",5,26,5.2,105,75,61,172,5,2,10.3,39,16.6,63,1.6,4.8,96,0.6,11,8.1,39,0.4,-0.4,1.8928067752644,30.7,"Non_backed_microlith","Moravia",1,-83.6233434412624,-52.2128370265408,3.79843890143953,4.51733716653985,9.77324195253104,1.5319961796535,0.59528707747979,-0.637574784882881,-0.875023134566148,1.75558430336051,2.12900626546308,1.4597802176927,0.0851771447954531,1.95359824935695,-0.746844063966174,0.0398486796986223,-0.964150796388657,1.11821382680297,-0.295437572200508,-0.610467453505572,0.404116123522113,0.0340818074005883,-0.099865240717496,-0.208006818095695,-0.242581094594234,0.160828745974491,0.0359467221946352,0.533843412749721,0.143189168794239,-0.015813765406841,0.405425738807821,0.0331066896109624,0.195295456060495,-0.133480047037769,-0.132438508803268,0.522175967965299,0.0510890446112351,0.102943626341561,0.00363319769699962,-0.0565405070889757,-0.0730740078297521,0.0169565751934957,-0.121530352136213,0.13018647053852
"Pavlov1_01_08","Pavlov1_01_08","Pavlov1",4,18,4.5,65,76,42,154,5,4,11.1,61,7.1,39,0.6,4.2,104,0.5,12,8.6,64,0.2,0.1,1.92684088102835,30.7,"Non_backed_microlith","Moravia",1,-21.7040795336996,-29.1465423012415,-6.7641282464865,0.124168885255158,-1.47852204169323,0.686032314159344,-3.67253044283141,-0.595404622542488,-0.96115607991274,-0.268436458331446,0.990861060508606,-0.0439542795003767,0.889545761389763,-0.392086192480782,0.902247744333765,-0.171256629340695,-0.432745665396655,-0.305168444889457,0.292534469064583,0.348958034019802,-0.140817068197403,-0.632474254483327,0.867744653601675,-0.217013990608696,0.275162249132133,0.522957236799825,-0.488490119977364,-0.0202179970899738,-0.319421268522323,-0.439996793620019,-0.0541341660055251,0.0769597817838971,-0.173182459725103,-0.000608484700651932,0.119492062099649,0.188070025790907,0.206107109332656,0.0162412897335093,0.0747676455434586,-0.155053780595867,0.199900066312866,-0.0652062237026966,-0.061779998770095,0.0542913341788829
"Pavlov1_02_01","Pavlov1_02_01","Pavlov1",6,22,3.7,104,71,53,196,1,3,12,54,10.8,48,0.9,0.7,12,5.7,94,0.1,62,-0.7,0.2,1.90244874612379,30.7,"Non_backed_microlith","Moravia",2,-94.3694971372659,89.9688746301247,-17.4719488256894,10.4371065167808,6.2485950164582,0.0194851103133238,-4.74298730711395,-0.705487959502427,-0.850527720661414,-0.0686526798801147,1.06244611267982,-1.32338377475757,0.266855141222391,-1.79358277411494,1.90408221855573,-0.445445900355514,-0.990345276827219,-0.608771726808625,-0.814933604721947,-0.112282009384165,0.587544967286498,-0.541329058918652,0.393220147043012,-0.0678839147588858,0.0687372266876837,-0.361890970083458,-0.0429491729379341,-0.665381021474864,0.0554687810057008,-1.07051376634636,0.432669074103393,0.0167681687431226,0.024416356632729,0.331827871390168,0.498870213882755,0.135059178494997,-0.463575000545411,0.12888729096968,-0.0753787499420999,0.206844100956621,-0.248818648228255,0.0667400449271458,0.0227270770138909,0.0298017449186601
"Pavlov1_02_02","Pavlov1_02_02","Pavlov1",7,27,3.9,146,73,65,224,1,3,14.1,52,13.1,48,0.9,1.3,18,5.9,84,0.2,54,-0.2,-0.5,1.91586145376383,30.7,"Non_backed_microlith","Moravia",2,-154.566840423867,51.2862267461435,-11.8028421241946,-4.47710714596509,2.57806755744854,5.67354745941377,7.3958651431116,0.949188199543929,-3.26416197738322,-1.9461246814985,-3.63822086496551,2.03185072813173,-0.9940200095618,0.619545443849606,1.63231460719678,-0.377287150390138,1.26491306917288,-0.454021758590489,-0.826767296311871,-0.241191773226184,-0.652565611527247,-0.91598177434624,0.995976090822892,-0.0776107144767251,0.0453989798958254,0.388779010485486,-0.186555049881475,0.820430643735205,-0.0377998170653035,0.478017497072382,-0.19775883110521,0.187096396270605,-0.155503312476476,0.246953660295675,0.112538204922868,0.238282700077695,0.262025773978151,-0.0883703256962624,-0.23499136874019,0.0652028310980589,0.0698979022014577,0.13864541960245,0.307998657985795,-0.034341639628736
"Pavlov1_02_03","Pavlov1_02_03","Pavlov1",5,17,3.4,69,63,44,156,2,3,9.3,54,8.6,50,0.9,0.6,12,4.7,94,0.1,55,-0.2,-0.3,2.00939241712906,30.7,"Non_backed_microlith","Moravia",2,-56.6627810072295,46.5366566790895,-16.0173371519673,0.816389596126904,0.603202955825569,4.10494104620626,5.594344383657,5.18549215368253,-0.728955170328562,-1.53111327477483,0.731387034519997,0.52112156062446,0.0777330061466199,0.217327452912065,1.27134546564785,0.560472231709586,0.030537982082834,0.300953990579077,1.54280912101696,0.454501952920633,-0.333896599588133,-0.717001911348627,-0.28333610567597,-0.601280357256923,0.119828587624262,-0.805776190991766,-0.868344365601235,0.877319524734411,0.591757432179291,-0.211635831984002,-0.0332898103761473,0.282928281770358,0.317121353290332,0.468489743494175,0.181185099690195,-0.154412795623348,-0.351433309732647,0.0974293439389414,-0.24931755047792,0.12160720008515,0.0637818059158204,0.111452517678007,0.0998614901577377,0.0268570122151485
"Pavlov1_02_04","Pavlov1_02_04","Pavlov1",5,16,3.2,63,70,41,153,5,2,5.8,36,10.8,67,1.9,4.5,89,0.6,12,6.9,60,0.3,0.1,1.98737697993821,30.7,"Backed_implements","Moravia",1,-41.0552357400934,-54.1221077203168,-19.8698719292639,4.48567615338773,-1.08370888260449,2.96762227578143,0.604853921280186,-3.12784165078226,0.479156086527099,1.62378868203734,1.84946466121252,-0.108272132437961,-0.144007012343479,-1.77262590614186,-0.122694511329927,0.252892427083129,0.525186166876534,-0.740499549402613,0.143595549388425,0.965977781753947,0.205659766821157,0.876616359415672,1.08063211861848,-1.23239325434935,0.170945580186336,-0.304317799660587,-0.449910745662358,-0.324262777537274,0.021301557046065,0.532190019010805,-0.0536199333578,-0.00532920109447704,0.0518741058757927,0.118224471274367,-0.0358315434378684,-0.113427402262375,0.0690253707617125,-0.182722670042194,-0.0369576789500353,-0.15282795623348,0.206905650923395,-0.230670488138943,0.0101782491029972,0.0079605341165353
"Pavlov1_02_05","Pavlov1_02_05","Pavlov1",6,23,3.8,106,70,55,192,5,3,11.4,49,11.9,51,1,5.6,94,0.6,9,10.1,49,0.5,-0.5,1.89924281544447,30.7,"Backed_implements","Moravia",2,-112.757245109014,-55.0292872815514,-14.4087905699991,4.25527241916705,-0.654016368869698,0.973012810416771,-0.606555330481768,-3.88071687685441,0.143670298886875,-2.0970389741996,-2.55733831463102,0.896022175210236,1.02709082009938,-2.09237805166194,-0.289165023932404,0.231581885266271,-0.41048530066456,0.234115544423439,1.13232899262235,0.722681561953036,-0.050192216259117,0.342403692703009,-0.130206189214991,0.228357579547214,-0.236462059957208,0.234812226529718,0.559794696161139,-0.0824566870710677,0.210022598977713,-0.0605122985655435,-0.571594260034196,-0.541477185957629,0.204787789287439,-0.582751511794279,-0.448926365307492,0.251230479429776,0.0166422975981866,0.142915423238068,-0.44178681888379,-0.0711028935214065,-0.161164329752468,0.231904995916738,-0.0281253736017178,-0.145277370354418
"Pavlov1_05_01","Pavlov1_05_01","Pavlov1",6,30,5,145,71,69,210,4,3,15.7,52,14.4,47,0.9,4.7,77,1.8,30,2.5,49,0.1,-0.6,1.99974541663798,30.7,"Non_backed_microlith","Moravia",1,-46.4303123721941,-28.4268504973335,0.824444536526087,0.542365427671976,6.03116936744238,1.36921802171713,-1.60121507001375,0.778914577820191,-0.296634203460513,1.37840413715247,-0.0683717727575698,0.410521552033961,0.204169953271397,-1.11471583333252,0.323205050308901,-1.27587767860212,1.29878570154157,1.14222621411252,-0.12025616636726,0.0234231107496668,-0.130249639472861,-0.115974632822776,0.37585429844482,-0.529263787820601,0.27536560355362,0.396113613211753,0.607428483127575,0.588656119775143,0.208098355939496,0.407686389520317,-0.212608299942507,0.225530411760209,-0.0365540778060968,-0.0404971564676341,-0.0492433010799861,-0.464175304263465,-0.0673072767894136,0.104943235129642,-0.0240316121071976,0.0536227319438663,-0.0344036337820465,-0.00632126889106242,0.0273137661235,0.0891746058705642
"Pavlov1_05_02","Pavlov1_05_02","Pavlov1",5,20,4,80,65,51,156,1,3,11.1,55,9.2,46,0.8,1.1,21,4.7,94,0.2,54,-0.4,0.1,1.90957861014479,30.7,"Non_backed_microlith","Moravia",1,16.1384237766135,41.7640241509556,-8.67213140060337,5.22011666150595,0.504799220901558,0.517245627453529,-0.296643714388538,-0.186523998702711,-0.296024050266337,-0.604533417499301,-0.133379937648861,2.07055938056843,0.144854420864982,-0.0586207983920834,0.452601986034696,-0.365363767028728,0.245097791568728,-0.729778031481572,-0.91220284581603,-0.844331912037851,-0.373794752860463,0.0796506519811943,-0.650088562641482,0.221691608929953,0.00189508888393809,0.303605380209822,0.931529688828386,-0.468357912135889,1.15939900653493,-0.514907997709689,-0.36331846441425,0.281546237664548,-0.189075067659038,0.253043639631987,-0.327525357453236,0.171392667784632,0.265767804456947,0.0240126264628995,0.0316566328429508,-0.110439923743365,-0.188506160878609,-0.00215375034362552,-0.13699857073481,0.0191729469518326
"Pavlov1_05_03","Pavlov1_05_03","Pavlov1",5,19,3.8,76,66,46,165,4,3,9.5,50,10.1,53,1.1,4.4,87,1.2,24,3.6,56,0.3,0.2,1.90926200307222,30.7,"Non_backed_microlith","Moravia",1,15.9318395971022,-28.3142193685782,-7.28554768578533,0.72422066772524,1.46277374505703,2.79273045651123,-0.212816364361183,0.144717884390214,0.863466209450562,0.133192647287432,0.54035748149249,-0.034836202239391,0.190068993199436,-0.0716195262203722,-0.40239252098421,-0.340770290920556,-1.20463531191061,0.401450988111482,-0.598714943208302,0.533141694822561,-0.295272081413824,0.0505345259815986,0.446901212625596,0.3427945006349,-0.577141120166074,0.0177490593019354,-0.0217973559950262,-0.233812305462737,-0.39399756056,0.398903183528975,0.152330130676182,0.21996017154649,-0.319756957977444,0.381883472060484,-0.0238020484327771,-0.456009750737558,-0.0871344009919862,0.187309015358807,0.044942667783552,-0.0409039004298181,-0.15970711278569,0.0341322090250756,-0.00424755856944275,-0.0515726693001017
"Pavlov1_05_04","Pavlov1_05_04","Pavlov1",5,18,3.6,74,70,44,168,4,2,7.1,39,11.5,64,1.6,4.3,85,1.1,21,4,53,0.3,-0.2,1.90005920578687,30.7,"Non_backed_microlith","Moravia",1,18.1459605144711,-21.6546274980666,-7.74543566480336,0.373726289392252,-1.01985586139616,1.35602865080645,0.624144276443844,0.319363677269463,0.284668123037982,0.591494605048874,0.0421444225675505,-0.746766204982454,-0.79081442051301,0.295136348396479,-0.171067082934577,0.148389335713954,-0.62178824772508,0.211115234313049,-0.534645151161372,0.647541315978249,-0.377101282391513,-0.435925965716366,-0.400611454005789,0.306257362372965,0.0183947864381381,-0.445224939747477,-0.16287324581402,-0.135654622476855,0.292573089154403,0.0298621005894531,0.035571844384446,0.138809109741884,-0.340902057920478,-0.16679588457486,-0.0947892023774562,-0.305002894938988,0.247599340606801,-0.0202062551662782,0.0709150761450172,-0.0306398453588098,-0.0788735426529603,0.0743239815841092,-0.0299342202150445,0.0324905695973964
"Pavlov1_05_05","Pavlov1_05_05","Pavlov1",5,20,4,88,71,49,179,1,3,10.8,54,9.2,46,0.9,0.7,13,5.2,103,0.1,62,-0.5,-0.1,1.91401162444979,30.7,"Non_backed_microlith","Moravia",1,12.5979315264393,38.3781684656582,-9.66877930672565,1.4288305104524,2.43725566836761,0.83826221060338,0.86042800333372,1.59255637512145,-1.09198582207328,-0.126561722789294,1.3122188464947,-0.944468751541741,0.552259914563964,-1.31701363996781,0.0315611796042881,0.571324664470519,0.309705538872334,1.18703459242953,-0.750702080031856,0.159874061001085,0.754202104273107,-0.37027866256394,0.930440494506931,-0.0404623776978851,-0.157441808785234,0.0447201929993549,0.419470349672481,-0.0687922532322268,0.170319317490329,-0.308505566854011,-0.218043867617458,-0.241252713215624,0.131709428808273,0.0665366113974888,0.0724435601673437,0.125059434430291,-0.0187833755482922,-0.349097590477662,-0.164222954582792,0.169604625415362,-0.100388191226022,0.0612130080865152,0.134344005428275,0.0721070650329
"Pavlov1_05_06","Pavlov1_05_06","Pavlov1",5,19,3.8,79,68,46,171,4,3,9.3,49,10.2,53,1.1,4.4,87,1.3,25,3.4,63,0.5,-0.2,1.90835338367363,30.7,"Non_backed_microlith","Moravia",1,13.9531386706121,-27.7942284134912,-7.54956983821446,2.13366982815861,-0.938692933281296,1.09810275569519,0.259650089292412,-0.161302378318351,0.48170448591281,1.2286770896517,0.252648801561344,-0.954546641309845,-0.518512717414216,0.259947569894441,-0.948310387089226,-0.160053395944223,-0.12532310336559,0.765799449601598,0.0894813297500422,-0.00934788300344785,-0.172077507231202,-0.387587163968716,-0.083075888596017,-0.192942085842049,-0.507867097524232,0.22291203745465,0.0225403865979146,0.109057317561746,-0.0807983880094958,0.123305053673953,-0.166681696996676,0.0755993750562064,0.107202875730571,-0.00023438016518576,0.174047984081596,-0.24780439853293,0.0184961158556439,0.140386990303754,-0.190759146501498,0.0882889939097872,-0.084291182682811,0.0947993869792475,0.101435362751312,0.0332375384925398
"Pavlov1_05_07","Pavlov1_05_07","Pavlov1",4,19,4.8,68,71,44,154,5,3,10.5,55,8.7,45,0.8,4.3,106,0.5,13,8,58,0.3,-0.1,1.88708669165448,30.7,"Non_backed_microlith","Moravia",1,17.5132106956365,-26.2057383998358,-4.29019912722193,2.46972116705059,-0.568710238719988,1.07827996220151,-0.421219960912729,-0.641244932866049,0.647983170108148,0.00988688487814456,-0.193304583054816,0.867547234162283,-0.23153071276595,0.576458730589925,0.44505037510392,-0.511299254637892,-0.254251455494756,0.196133143439248,0.421517398801178,0.585697029968447,0.134852448926996,-0.156892958263647,-0.177172621309157,-0.00477193238459755,0.616630554779474,-0.2044614583724,-0.425145158082289,0.0253336686937359,-0.301857917813203,-0.0537571456721823,0.121095698147305,0.210520974546528,0.172757080220598,-0.177445150682261,0.196008355500134,0.342266550970507,0.151773399298335,-0.0262916823981173,-0.00438686015463178,-0.066089848509753,-0.0319741360745884,-0.096364821949663,0.0320796132026294,-0.0205510903218085
"Pavlov1_05_08","Pavlov1_05_08","Pavlov1",7,22,3.1,117,73,55,212,2,4,15.2,69,7.4,33,0.5,1.5,21,5.6,79,0.3,88,-0.5,0.5,1.93701735219603,30.7,"Non_backed_microlith","Moravia",1,-1.54600502469094,43.4437387385373,-13.5187721776333,0.740278606075275,1.71475527031935,2.38692688449714,-1.42849990190846,-0.275054159576384,-1.67614739904695,1.37318570180509,-0.551290414394626,0.150907086562727,0.700650778472931,0.0763038810564002,-1.04603164284862,-1.07099144929384,0.105911676732576,0.957966088296855,0.181197833463287,0.546114225833294,-0.454495934913579,-0.246138692334432,-0.360930669164151,-0.255993947786375,0.1464558784452,0.785361265099523,-0.00941823354898604,-0.467349977262009,0.114509980802683,-0.537697624372084,0.314096193984872,-0.11966738575743,0.337920148334213,0.25254757600484,0.0712154368529946,-0.461074198523396,-0.0531999318840725,0.142242056895825,-0.207457428905776,-0.11894511528631,-0.264766378298622,0.171063926579204,-0.0437796971605925,-0.13010901865582
"Pavlov1_05_09","Pavlov1_05_09","Pavlov1",4,16,4,55,64,39,141,5,3,8.9,55,7.3,45,0.8,4.4,110,0.4,9,11.6,69,0.2,0.5,2.01992888086949,30.7,"Non_backed_microlith","Moravia",1,34.6038464970466,-26.3188328054258,-7.76077295872384,1.84045802816152,-1.98653847879294,1.10559216928591,-1.98115046920332,-1.31821249506435,0.890739974401281,-0.554160561560569,-0.228132143906946,0.0506907066306693,0.587749276875421,0.355671004118706,-0.558109726600156,-0.409510682897732,0.95107149200356,-0.112082712069577,0.535426771986415,0.170544369778239,-0.552145330563392,-0.256228460630307,0.744342889252704,-0.383701774002253,0.0141212733867358,0.0941349370537674,0.0107456613838256,0.301940888693065,0.11675875532623,-0.00729952485554844,-0.260006573250098,0.240308647573105,0.0604466121204821,-0.262233287880047,-0.149194725742663,-0.299356889575342,-0.317002237352592,-0.0131156687446209,0.094804325903088,-0.0414334685703273,-0.0426119739670865,-0.0865530286260165,-0.0784894698118762,0.0685723276079747
